D1|D2
13351|19864
2776|12845
13118|6410
24036|17729
18319|711
20434|21784
16668|6682
1609|11406
15511|4411
16689|4935
24771|22311
9953|7002
68|8246
20493|16930
15956|284
2839|7635
3538|15150
9810|18870
9386|21283
18992|10437
3468|20965
3294|2640
24761|23092
13181|1211
8014|4114
13487|8580
1130|18422
15877|6824
6683|16283
6832|3915
10976|20411
25659|14101
3994|10084
7233|3402
9930|8926
10689|11463
2866|5406
24039|17507
16539|17420
15958|108
25699|10787
21434|4339
18308|1664
19890|1476
19787|10024
11142|6649
2823|8988
9613|2484
4718|15556
945|1032
26817|16378
11849|13525
17771|13495
12298|8995
15505|4963
19455|4798
7830|19421
23391|5788
27143|22096
1149|16884
2405|10940
24419|18765
25300|11231
5480|17860
15715|20304
18895|18505
13847|11512
22794|22625
11392|18696
12293|9469
14916|21133
6648|19227
21440|3921
24072|14844
25379|4633
11204|1553
27536|22214
6824|4647
26415|16958
11188|2876
20145|13087
400|13547
2015|10579
15311|21144
8370|7413
15491|6200
18240|7412
25181|21150
16603|12221
10206|18859
14247|11156
12008|365
15870|7526
22810|21321
10306|10555
15561|381
12620|15105
11373|20321
5850|19971
18059|22430
13852|11160
16484|22084
24954|7245
4266|20384
12138|22350
2436|8435
5095|17109
7162|9386
1593|12873
15847|9458
27364|3765
22626|3860
2059|6966
11956|4717
22948|9900
16901|20286
2017|10455
3605|9723
22006|22546
24500|12147
9795|20262
18166|13568
6615|22059
16303|4358
26059|13805
3136|15899
19365|12411
3057|22469
22622|4224
17845|7493
17056|7441
26974|3468
5130|14258
21281|17217
19846|5247
22430|20158
7485|15390
3460|21803
10201|19364
15401|13718
24443|16907
7652|1554
25164|22648
375|15720
16988|13077
1730|1559
26986|2438
10020|1633
5215|7224
5423|22726
13960|2304
3915|16829
8787|5659
15072|8313
20428|22516
26456|13675
22495|14785
2036|8951
23635|18466
723|19628
4899|696
3306|1846
21329|13248
23764|7751
16970|14605
16726|2090
25190|20462
18956|13604
6458|2378
21651|19351
22604|5778
23709|12368
16204|12700
8373|7289
3956|13453
8630|18746
18284|3874
21687|16341
26833|15253
6440|3910
12737|5524
2091|4427
11948|5491
5974|9809
1285|5787
12619|15323
16517|19467
3874|20277
2522|1429
26070|12994
5644|4449
9889|12567
21630|21120
26018|17311
7583|7360
22993|6291
27360|4235
4484|2433
18215|9655
13971|1462
2536|279
3863|21206
12691|9399
14288|7918
25345|7646
13517|6347
20648|4307
20527|14351
5997|7941
14906|22131
16336|1748
5883|17407
20664|2982
19463|4348
12755|4065
15431|11338
13550|3618
25276|13384
483|6857
27603|16920
18275|4700
26369|21043
17674|21826
10170|22040
10827|277
23845|1136
12320|7426
11144|6758
27553|21093
5162|11734
25316|10154
23021|3984
24422|18768
17720|18032
15474|7842
22873|16315
9840|16694
4277|19679
3636|7347
22042|19748
32|11568
13180|1614
14297|7206
9128|10280
24646|219
13429|13721
23427|3089
17418|10321
16509|20230
20978|9741
6647|19583
24471|14735
11515|8752
12796|732
22200|6677
4252|21779
699|21761
2362|14803
2923|1009
8714|11889
16886|21743
12373|3112
10266|14136
9476|14167
6290|16483
5441|21408
8611|20454
6244|20294
4704|17053
26759|21525
290|22968
12703|8481
25793|3405
8067|60
14653|10470
8294|14010
12731|6192
5916|14773
21661|18680
10292|12020
19288|19027
11611|841
5279|2100
26401|18419
24918|10439
12608|16409
11023|16875
26798|18240
26943|6205
3646|6575
17375|13967
3976|11965
19658|21070
3209|10093
7969|8231
23829|2555
14250|11176
26620|263
11022|16972
9579|5664
10985|20039
17297|20423
5042|21806
12605|16686
11135|7612
11491|10833
13756|19463
23767|7745
19812|8327
21626|21604
26128|8413
14920|21158
26795|18589
3644|6785
27551|21381
4262|21027
20147|13280
15375|16132
354|17712
14566|17749
15515|4515
5601|8205
23285|14968
6384|8738
21474|1437
12212|16528
26992|2195
6483|545
94|6538
18063|22466
2794|11824
3675|4233
1557|16193
9468|14927
17790|12332
9021|19289
106|5559
11618|340
23356|9109
7063|17963
18547|15047
4371|12022
739|18561
14762|1517
12260|12575
5694|514
17305|19822
17877|5114
3629|8075
17074|6269
23334|10986
1717|2935
18269|5400
1227|10840
27192|18465
26965|4544
9924|9880
1928|18198
1274|6944
22057|18659
8208|21258
5697|289
18125|17323
10652|15014
25174|22135
5055|20818
2673|21915
24928|9787
4723|15602
3488|19802
26042|15631
19674|19884
11740|23035
19507|976
15937|2372
26511|9412
26120|9099
11842|14566
2042|8760
24124|10981
19039|7059
27565|20242
19873|3362
20243|5423
14768|1076
23657|16960
24528|10201
6860|2094
19311|17222
9944|8266
1321|3093
17395|12462
7796|22736
5251|4588
2854|6934
16937|17702
938|2122
6230|21645
16516|19879
10657|14643
16197|13595
26579|3879
1579|14461
1894|21090
700|21886
15071|8726
12953|20680
16630|10400
4376|11689
5514|15552
166|681
11462|13379
12701|8837
15513|4815
549|1662
14175|17606
10977|20893
15701|22023
746|18083
19256|21878
16132|19028
3856|22112
13017|15426
11130|8180
6280|17537
5843|21042
6842|3662
13855|11380
23818|3661
7855|17890
8408|4760
5444|21383
12156|21331
26760|21598
24049|17253
22440|19725
27221|16107
4475|3514
21351|11809
9903|11762
6332|13243
2874|5344
23814|4036
19709|17068
13882|9196
7622|4489
9089|13804
19707|17227
15374|16410
19290|19060
347|18488
16243|9869
751|17733
13467|10901
3659|5747
2045|8645
3871|20928
1358|130
25294|12258
835|10770
18486|20307
8210|21234
1335|2042
6036|5065
22109|14508
7582|7819
8354|9280
7856|17846
23649|17756
7165|9683
12321|7695
16998|12724
26041|15803
7542|11165
49|10482
18529|16733
17086|5429
107|5672
6391|8381
23600|21813
21640|20656
13498|8317
11033|16310
25572|21971
3614|9515
15405|13921
11224|483
24056|16788
9047|17335
12161|21033
22126|13127
19860|4601
11762|21356
351|18213
24383|22402
14962|17910
934|2599
20969|10839
13962|2603
10362|6527
14710|6097
3205|10728
3656|6063
13040|13635
19749|13852
15785|15174
4898|1287
9896|12431
1267|7750
13355|20268
25652|15384
12976|18932
21708|15077
26123|9060
15113|5404
25331|9262
20204|8842
18174|13491
4661|20971
2805|11181
10001|3755
24217|3493
24171|7310
18981|12092
8726|11272
20968|11009
18185|12616
23646|18111
25041|644
9506|12063
19702|17778
14232|13042
9094|13487
9400|20858
12642|13944
6653|19486
2471|6153
15432|11748
24873|14598
19363|13136
3167|13925
2849|7559
21238|21348
15167|996
16718|3336
3225|9126
13127|6481
8068|387
26417|17474
17677|22043
8281|15475
22009|22945
16667|7576
19|13095
1745|911
17148|397
2800|11652
2142|738
14656|10635
7446|19247
6802|7165
25242|16719
19757|13230
6754|11151
1564|15951
16216|12266
27322|7993
22062|18578
27257|13393
3966|13203
5678|2179
10984|20526
5522|15126
22603|6433
25672|13878
19454|5660
21483|1095
17849|7806
5105|16980
9616|3023
13158|3922
6833|4632
26132|8474
22192|7771
9570|6837
7074|17401
17371|14702
19095|2673
19663|21066
24896|12705
25282|13435
15810|13232
8712|12536
5273|3047
12198|18119
15106|6133
2384|13465
27163|21167
11825|16289
5642|5208
21262|19456
21615|22925
12929|22964
15418|12991
7268|1320
13940|4631
10212|19140
10730|8912
10414|2370
23991|22373
24003|21377
14255|11257
3063|22681
16265|8277
1254|8983
11054|14777
3620|9214
17012|11807
8823|3347
22108|14814
21331|13773
3670|5076
3219|9742
17302|20484
24254|530
22512|14043
5446|21518
15129|4241
18223|9586
24964|7184
19078|4148
19086|3485
15310|22027
1226|11334
20100|17680
19335|15639
23753|9395
26407|18434
23422|4098
2691|20809
13931|5412
22833|20216
4819|8038
22615|5536
23608|21422
4317|16932
17937|601
7965|9076
1665|7680
5978|10158
22808|22276
1309|4462
3602|10762
16927|18878
22563|9835
20633|6240
21441|4713
12770|3500
14207|15306
7677|230
18228|9237
6051|4119
17009|12122
3313|1997
16325|3354
22084|16871
9253|510
19404|9926
13376|18721
6330|13740
6400|7930
9813|19569
9609|3727
21438|4949
8367|8513
20933|14095
22087|16608
14629|13036
27181|19843
21886|525
15961|784
25708|11036
23302|14064
5435|22503
22414|22293
2296|20889
8047|2322
19040|7423
12673|11588
18507|18895
4902|1214
15419|13053
15005|14642
6373|10182
27263|12992
27248|14244
27253|13829
18312|2287
6283|17673
14681|8742
19428|7970
25421|2047
25236|17403
12790|1861
2022|10883
1980|14374
24010|20869
6434|5137
10025|2019
13186|1804
801|13935
2759|15265
129|4177
1972|15051
2021|10984
19871|4016
17355|16224
7995|6669
17134|1813
6459|3074
20845|21467
26751|22818
27311|9106
4294|18938
12411|605
20096|18104
21457|3444
6446|4175
13950|3913
3521|17573
24018|20246
19716|16868
13788|17362
14212|14938
12237|15026
8778|7222
7656|2044
17350|16635
7876|16549
920|4084
9095|13683
10200|20265
9247|1062
19055|6186
15160|1797
16148|18137
14741|3842
25271|14547
5128|15288
1653|8796
10699|11636
19832|7276
7214|5978
20932|14284
10779|4995
26072|13605
5553|12786
3462|22501
2528|1713
21688|17058
23306|13833
2904|3288
23776|7645
4490|2725
21469|2521
2903|3373
17505|3838
22660|1967
7650|2589
20277|3145
1105|21546
16755|562
21784|9132
23013|5428
1686|6092
10322|10216
10579|21655
26785|20063
9574|6766
11227|633
6800|7631
433|11801
22150|11504
16138|19034
23740|10665
14264|10730
3927|16729
2082|6021
1746|1142
15728|20303
27393|2326
15314|21898
2502|3938
340|19548
3214|10390
8854|1007
11802|18470
18084|21344
9211|4144
8072|383
8795|5909
11888|11329
13895|8585
26486|12169
10275|14159
2318|19231
20161|12831
22075|17808
15482|7979
26981|3856
7498|15272
12948|21672
26611|1801
2422|10612
827|11926
20950|12875
26520|9363
27377|3766
5576|10980
27302|9997
21777|9761
26915|9349
2135|1672
6089|1165
3995|11141
8249|18513
13022|15578
4051|6489
1144|18397
721|20741
21788|8899
5968|11219
5289|2050
15569|790
34|12233
8417|4562
16945|17636
21763|10965
1354|982
12662|12672
26395|19697
18513|18569
25419|2406
12365|4560
22132|13104
26171|5528
8230|20097
22253|3053
6488|848
5081|19341
25718|10434
21669|18817
21386|9531
4253|22523
16091|23039
2708|19699
26998|2504
10009|3532
1900|21227
1203|13541
7516|13862
21029|6385
23298|14662
20657|4491
7267|1766
7208|6663
24959|7916
6881|1023
23765|8662
19865|4681
12214|17130
21099|560
19420|8852
20909|16335
25709|11149
15765|17346
4680|19883
10242|16995
15077|8920
11098|11484
17946|163
23685|15350
13331|22771
5942|13442
13734|22088
26763|21982
23768|8459
7013|22854
15555|2018
25819|2031
25380|5699
20309|647
22494|15891
21289|17600
2773|14345
5567|11813
26043|16219
1191|14580
6253|20413
11967|4903
9873|14862
16636|10584
1879|23016
24476|15274
14386|769
27423|58
27151|22634
26142|8078
23438|3120
9233|2466
2775|14200
2294|21354
11587|3693
531|3843
21676|18292
17481|6032
8855|1074
2147|789
25991|20625
6772|10146
27288|11279
23390|7086
16131|19767
5054|21663
5116|16517
22567|9854
23605|22003
17915|2760
8635|19369
482|7936
16266|8595
7667|1415
13330|22914
12812|373
1542|18265
26176|5228
22061|19137
933|3276
9784|22298
21378|10290
18699|3269
3625|9217
10645|16397
12410|955
19752|14153
26201|3168
25022|2724
8024|4557
25777|5662
12713|8616
12351|5897
13003|17319
2780|13840
5201|9516
11138|8254
10744|8185
17108|4286
2075|6828
11873|12807
26829|16676
9931|10149
143|3361
27349|6287
18179|13680
377|16710
3562|14505
15809|13822
8346|10658
7094|16268
11061|14685
3204|11446
22054|19785
8407|5593
8272|16797
1310|4817
727|20437
12145|23031
8618|20837
12606|17542
7028|21739
10573|22441
26597|3125
16625|11615
27150|22766
21343|13251
11881|12174
12973|19826
19732|15880
12218|16959
11468|13679
9049|17848
18252|7699
26755|22856
11081|13059
26215|2144
1090|23106
815|13160
19726|16438
26553|6865
2383|14094
16215|12939
21709|15674
24840|17973
20565|12328
18738|115
23789|6873
17006|12798
21419|6970
20229|7440
2130|2336
11566|5583
8410|5382
27280|12075
15727|20652
2847|8364
1590|14397
3990|11799
19868|4628
24030|19684
734|19914
15548|2788
6481|1674
9801|21022
17815|11242
19521|705
15891|7095
110|6178
100|7010
25043|1098
4324|16872
27287|11457
4347|14974
23683|15694
14158|19841
14340|4736
7212|6543
18183|13447
7962|9833
735|19857
20882|18800
7674|968
21484|1601
23737|11266
13496|9291
15971|472
6396|8761
26096|12085
9447|17669
8668|16794
17376|14930
2374|14906
8255|18294
4426|8432
16929|19275
7636|4134
17406|12449
2476|6444
14363|2879
20552|13469
14697|7922
3575|13533
6836|5025
15443|11514
10287|13503
17140|1734
20588|10474
11025|17780
23725|12241
25376|6331
9034|19187
13481|10531
26488|12344
14609|15212
18172|14390
14258|11575
17358|16461
11568|5501
56|10716
5656|4666
1620|11977
27409|1378
14792|61
20224|7955
4896|2221
23049|2861
22661|2291
4809|9441
15902|6242
9656|348
173|1017
22179|9524
19296|19433
24843|17762
20897|17623
11494|11659
3080|21888
8386|7482
3461|23026
13094|9911
17686|21994
25444|726
25434|1562
27578|20221
6415|7239
12678|11725
22156|11465
17356|16644
15386|16307
25990|20964
1733|2648
14266|10969
23387|7593
14522|22494
3563|14602
18906|19066
13055|13221
13917|7212
4866|4770
15757|18336
5639|6144
24497|13817
2346|17320
26543|7785
18147|16580
7452|19507
4518|890
25693|12808
25838|776
13435|14433
11091|12404
25235|18062
19730|16249
17858|7784
4388|11698
20694|1760
9526|11218
24990|5705
24554|9119
9543|9828
14533|21656
23664|17445
526|4578
11583|4340
21075|2956
13793|17520
23410|5751
1218|12684
2841|9046
19754|14287
20197|10278
15182|547
14311|7342
10611|19524
22170|10418
11185|4649
15399|15343
10342|9081
1954|17158
12601|18212
19364|13931
17389|14000
2074|7205
25309|11981
10998|20186
23752|10164
13785|18219
11957|6121
21695|17049
1754|1006
16961|16763
10331|10006
21719|15052
11509|10533
8350|10589
21735|13727
26074|14102
22155|11688
21453|4425
22839|20452
25417|3100
2527|2393
12754|5538
25261|16051
26422|17997
1239|11002
19023|9497
10250|16742
11597|3242
14745|4108
4372|13117
9847|17438
458|10305
25251|16841
20102|18280
18497|20426
24439|18757
5173|12192
18549|16099
4015|10003
16586|15201
23618|21360
12764|4744
2141|1705
5924|15385
19037|8368
124|5276
22834|20884
19332|16631
25046|1115
23027|4858
14610|15351
24509|12985
2368|15652
1993|14007
16364|878
15004|15460
25301|12791
16662|8914
20165|13086
24566|8245
742|19546
14985|17021
22619|5992
5933|14697
17735|18154
4675|20804
8266|17652
17803|12507
25786|5328
21033|6556
11634|282
12697|10359
21466|3430
20673|3713
23840|2998
11475|13467
17034|10845
13411|16645
8617|21306
14599|16319
18944|16139
22964|10163
1115|21399
21628|22743
17359|16612
9164|8689
15803|14701
1311|5135
19864|5307
3928|17297
19657|22490
12311|9625
25743|8933
9396|22227
6829|5911
6295|17453
20490|18924
12604|18098
2092|5877
15489|8023
18251|8154
25388|5658
24408|21403
8997|22581
21344|13573
13887|9958
13489|10225
10418|2969
14306|7948
17308|20939
21634|22320
15853|10631
20245|6533
21813|7464
22521|14230
6314|15912
27165|21959
20180|11919
27422|638
26540|8310
22047|20789
26891|11951
15174|1436
7981|8639
4839|7299
6086|2107
4494|3162
27342|7356
10357|8061
7934|12564
4728|16519
2915|3157
10402|4319
18688|4724
27368|5207
7888|16376
14296|8821
11916|9756
11807|18802
2761|15943
14252|12453
13877|10810
14605|15922
2398|13318
3326|1825
13484|10704
8702|14383
15829|12675
6757|11971
14370|2710
9823|19643
14198|16984
27155|22855
22129|14062
5301|1755
19784|12096
21492|1392
26393|20573
14287|9579
24643|2001
24791|22467
9104|13797
10996|20604
19051|7377
15445|11776
25394|5190
8844|2605
22107|15873
21835|5683
8790|7114
6495|991
25785|5579
2877|6362
13540|6090
310|22824
25398|4936
3733|864
12345|6980
22957|10903
21449|4993
12699|10337
20598|10090
20258|5539
18905|19537
1258|9684
6492|1256
2937|1398
13503|9144
12798|2125
14359|3633
22631|5185
17851|8719
26085|13466
2890|5313
11011|19387
3951|15548
