id,label,author,year,title,type,institution,journal,volume,pages,address,date,booktitle,publisher
1628,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,, pp.30-35. ," Seattle, WA: ",, Working Notes of the AAAI94 Workshop on Case-Based Reasoning, AAAI Press. 
1629,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,  pp. 30-35 ," Seattle, WA: ",, Working Notes of the AAAI94 Workshop on Case-Based Reasoning, AAAI Press. 
1630,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,, pp. 30-35 ," Seattle, WA: ",, Working Notes of the AAAI94 Workshop on Case-Based Reasoning , AAAI Press. 
1631,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,, pp. 30-35," Seattle, WA: ",, Working Notes of the AAAI94 Workshop on Case-Based Reasoning , AAAI Press. 
1632,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,  pp. 30-35 ," Seattle, WA: ",, Working Notes of the AAAI94 Workshop on Case-Based Reasoning, AAAI Press. 
1633,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,," Menlo Park, CA: ",, Case-Based Reasoning: Papers from the 1994 Workshop, AAAI Press. 
1634,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,," Menlo Park, CA: ",, Case-Based Reasoning: Papers from the 1994 Workshop , AAAI Press. 
1635,aha1987," Aha, D. and Kibler, D. ",1987. , Learning Representative Exemplars of Concepts: An Initial Case Study. ,,,,," pages 24-30, "," U. C. Irvine,  CA, ",," In Proceedings of the Fourth International Conference on Machine Learning, ", Morgan Kaufmann. 
1636,aha1987," Aha, D. and Kibler, D. ", 1987. , Learning Representative Exemplars of Concepts: An Initial Case Study. ,,,,," pages 24-30, "," U. C. Irvine,  CA,",," In Proceedings of the Fourth International Conference on Machine Learning, ", Morgan Kaufmann. 
1637,aha1987," Aha, D. and Kibler, D. ", 1987. , Learning Representative Exemplars of Concepts: An Initial Case Study. ,,,,," pages 24-30, "," U. C. Irvine,  CA,",," In Proceedings of the Fourth International Conference on Machine Learning, ", Morgan Kaufmann. 
1638,aha1987, D. Kibler and D. W. Aha. ,1987. , Learning representative exemplars of concepts: An initial case study. ,,,,," pages 24-30, "," Irvine, CA, ",," In Proceedings of the Fourth International Workshop on Machine Learning, ", Morgan Kaufmann. 
1639,aha1987," D. Kibler and D.W. Aha, ",, Learning representative examples of concepts: an initial case study. ,,,,, 24-30. ," Irvine, CA: ",," Proceedings of the Fourth International Workshop on Machine Learning, "," Morgan Kaufmann, "
1640,aha1987, Dennis Kibler and David W. Aha. , 1987. ," Learning representative exemplars of concepts: an initial case study. In P. Langley, editor, ",,,,,," Ca, ",," Proc. 4th International Workshop on Machine Learning, "," Kaufmann, "
1641,kibler1988a," D. Kibler and D. W. Aha, ", 1988 ," Comparing Instance Averaging and Instance Filtering Learning Algorithms, ",,,,,,,," Proceedings of 3rd European Working Session on Learning, "," Pitman, "
1642,kibler1988a," D. Kibler and D. W. Aha, ", 1988 ," Comparing Instance Averaging and Instance Filtering Learning Algorithms, ",,,,,,,," Proceedings of 3rd European Working Session on Learning, "," Pitman, "
1643,kibler1988a," D. Kibler and D. W. Aha, ", 1988 ," Comparing Instance Averaging and Instance Filtering Learning Algorithms, ",,,,,,,," Proceedings of 3rd European Working Session on Learning, "," Pitman, "
1644,kibler1988a," D. Kibler and D. W. Aha, ", 1988 ," Comparing Instance Averaging and Instance Filtering Learning Algorithms, ",,,,,,,," Proceedings of 3rd European Working Session on Learning, "," Pitman, "
1645,aha1991," D. Aha, D. Kibler, and M. Albert. ", 1991. , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1646,aha1991," D. Aha, D. Kibler, and M. Albert. ", 1991. , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1647,aha1991," D. Aha, D. Kibler, and M. Albert. ", 1991. , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1648,aha1991," D.W. Aha, D. Kibler, and M.K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1649,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1650,aha1991," David W. Aha, Dennis Kibler, and Mark K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1651,aha1991," David W. Aha, Dennis Kibler, and Mark K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1652,aha1991," Aha, D. W., D. Kibler, and M. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 7 , 37-66. ,,,,
1653,aha1991," Aha, D. W., D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6: , 37-66. ,,,,
1654,aha1991," Aha, D. W., D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6: , 37-66. ,,,,
1655,aha1991," Aha, D. W., Kibler, D. & Albert, M. K. ", (1991). , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1656,aha1991," Aha, D. W., Kibler, D. & Albert, M. K. ", (1991). , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1657,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1658,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1659,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1660,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1661,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1662,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, "," 6, ", 37-66. ,,,,
1663,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1664,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1665,aha1991," Aha, D. W., Kibler, D., and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1666,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based Learning Algorithms. ,,, Machine Learning, 6 , 37-66. ,,,,
1667,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning ,6 , 37-66. ,,,,
1668,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6 , 37-66. ,,,,
1669,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning ,6 , 37-66. ,,,,
1670,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6 , 37-66. ,,,,
1671,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6(1) , 37-66. ,,,,
1672,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6(1) , 37-66. ,,,,
1673,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning,, 37-66. ,,,,
1674,aha1991," Aha, D. W.; Kibler, D.; and, Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Mac hine Learning ,6:, 37-66. ,,,,
1675,aha1991," Aha, D., D. Kibler, and M. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1676,aha1991," Aha, D., Kibler, D. and Albert, M. ", 1991. , Instance-Based Learning Algorithms. ,,, Machine Learning ,6 , 37-66. ,,,,
1677,aha1991," Aha, D., Kibler, D., & Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, "," 6 (1), ", 37-66. ,,,,
1678,aha1991," Aha, D., Kibler, D., & Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1679,aha1991," Aha, D., Kibler, D., & Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1680,aha1991," Aha, D., Kibler, D., & Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1681,aha1991," Aha, D., Kibler, D., and Albert, M. ", (1991) ,Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1682,aha1991," Aha, D., Kibler, D., and Albert, M. ", (1991), Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1683,aha1991," Aha, D., Kibler, D., and Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1684,aha1991," Aha, D., Kibler, D., and Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) , 37-66. ,,,,
1685,aha1991," Aha, D., Kibler, D., and Albert, M. ", (1991). , Instance-based learning algorithms. ,,," Machine Learning, ", 7 , 37-66. ,,,,
1686,aha1991," Aha, D.; Kibler, D.; and Albert, M. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning ,6 , 37-66. ,,,,
1687,aha1991," Aha, D.; Kibler, D.; and Albert, M. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6 , 37-66. ,,,,
1688,aha1991," Aha, D.W., Kibler, D., & Albert, M.K.  ", (1991)," Instance-based learning algorithms, ",,," Machine Learning, ", 6 , 37-66. ,,,,
1689,aha1991," Aha, D.W., Kibler, D., & Albert, M.K.  ", (1991)," Instance-based learning algorithms, ",,," Machine Learning, ", 6 , 37-66. ,,,,
1690,aha1991," Aha, D.W.; Kibler, D.; and Albert, M.K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning ,6 , 37-66. ,,,,
1691,aha1991," D. W. Aha, D. Kibler & M. K. Albert. ",, (1991) Instance-based learning algorithms. ,,, Machine Learning ,6(1) , 37-66. ,,,,
1692,aha1991," D. W. Aha, D. Kibler & M. K. Albert. ", (1991), Instance-based learning algorithms. ,,, Machine Learning, 6(1) , 37-66. ,,,,
1693,aha1991," David W. Aha, Dennis Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1694,aha1991," Aha, D., Kibler, D., and Albert, M. ", (1991) ,Instance-based learning algorithms. ,,," Machine Learning, ", 6: , 37-66. ,,,,
1695,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based Learning Algorithms. ,,, Machine Learning ,6 , 37-66. ,,,,
1696,aha1991," Aha, D. W.; Kibler, D.; and Albert, M. K. ", 1991. , Instance-based learning algorithms. ,,, Machine Learning, 6 , 37-66. ,,,,
1697,aha1991," D Aha, D Kibler, and M Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1698,aha1991," D W Aha, D Kibler, and M K Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1699,aha1991," D. Aha, D. Kibler, and M. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1700,aha1991," D. Aha, D. Kibler, and M. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1701,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1702,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1703,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1704,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1705,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1706,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1707,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1708,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1709,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1710,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1711,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instancebased learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1712,aha1991," D.W. Aha, D. Kibler, and M.K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1713,aha1991," D.W. Aha, D. Kibler, and M.K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1714,aha1991," D.W. Aha, D. Kibler, and M.K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1715,aha1991," David W. Aha, Dennis Kibler, and Marc K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1716,aha1991," David W. Aha, Dennis Kibler, and Marc K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1717,aha1991," David W. Aha, Dennis Kibler, and Marc K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1718,aha1991," D. W. Aha, D. Kibler, and M. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6:,"37 -66,",,,,
1719,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1720,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1721,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1722,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
1723,aha1991," D.W. Aha, D. Kibler and M.K. Albert ", (1991),. Instance-Based Learning Algorithms. ,,," Machine Learning, ", 6 , 37-66. ,,,,
1724,aha1991, D. Aha and D. Kibler. , 1991. , Noise-tolerant instance-based learning algorithms. ,,,"Machine Learning, ", 8:,"794-799,",,,,
1725,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1726,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6(1) ," 37-66, ",,,,
1727,aha1991," D. W. Aha, D. Kibler, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, ", 6 ," 37-66, ",,,,
